,price,amount
801,2641.9525999999996,123918.36042
802,2642.2172,102399.39719999999
803,2645.7452,103624.12041999999
804,2646.0,301495.5
805,2644.4908,236350.01602
806,2644.1184,134904.0
807,2644.1184,388696.19711999997
808,2644.2751999999996,214224.06656
809,2645.559,136656.6201
810,2646.0098000000003,117091.33367
811,2649.5378,105186.65066
812,2649.2144000000003,137464.49128000002
813,2647.5190000000002,145710.8008
814,2647.9698000000003,409776.02856000006
815,2647.9698000000003,168410.87928000002
816,2647.2837999999997,134352.35416
817,2647.4504,211655.55504
818,2646.049,109692.2313
819,2646.0098000000003,153973.47027000002
820,2646.0098000000003,200000.54074
821,2646.0098000000003,122917.95525
822,2647.9305999999997,201148.15664999996
823,2647.5974,110491.26374000001
824,2647.4308,114663.4697
825,2648.2246,117067.74094
826,2648.45,173635.625
827,2648.695,416109.9845
828,2644.1478,138715.23132
829,2644.0498000000002,129874.10737000001
830,2645.0984,116540.87623999998
831,2644.138,118791.94679999999
832,2644.2653999999998,109723.52295
833,2642.6484,108337.79808000001
834,2643.06,540516.558
835,2642.9325999999996,116019.3474
836,2643.8734,381823.8799
837,2642.815,130185.60625
838,2641.5312,132850.15128
839,2641.3254,219650.46407999998
840,2641.3058,101226.69718
841,2640.3748,133546.38542
842,2640.8648000000003,183699.09444000002
843,2640.9334,107793.2
844,2641.1,148580.74
845,2641.1,532359.52
846,2641.5312,111022.47816
847,2642.08,432710.696
848,2642.962,117714.2912
849,2643.7362,220042.48023
850,2644.0008,647488.81632
851,2643.8244,169455.65514000002
852,2643.3932,133154.18910000002
853,2643.7655999999997,107930.38176
854,2643.9125999999997,107976.85101
855,2644.0596,197287.31646
856,2644.187,102240.99795
857,2644.1967999999997,156968.15615999998
858,2646.0,261735.3
859,2646.8134,201319.8682
860,2646.441,243513.07875
861,2646.5782,138380.93219
862,2646.8428,198742.7831
863,2646.8722,139033.71453
864,2646.9212,303485.72122
865,2644.3144,165488.21068000002
866,2644.4516,159689.79718000002
867,2645.5884,428393.65062
868,2645.9901999999997,202618.04955999998
869,2645.8922,277497.39409
870,2646.98,472988.31600000005
871,2647.96,114391.872
872,2648.5186000000003,129236.8974
873,2650.1551999999997,127064.12487999999
874,2647.4112,249699.50208
875,2648.3912,161284.32164
876,2651.4782,162335.40000000002
877,2650.7334,119875.36077
878,2651.88,238847.796
879,2653.546,111944.4411
880,2653.6342,438299.13614
881,2653.7713999999996,141879.28441999998
882,2652.7913999999996,147522.27114
883,2653.6538,196264.77660999997
884,2653.84,307812.944
885,2654.82,123045.489
886,2655.261,119576.15685
887,2655.31,182124.4615
888,2654.7318,185647.02011999997
889,2653.8498,135541.31652000002
890,2655.7999999999997,419396.88999999996
891,2654.7709999999997,118242.95855
892,2656.0646,127669.97862000001
893,2656.1821999999997,240647.39693000002
894,2656.192,226475.6032
895,2656.5938,107030.91122999998
896,2655.8882,327674.27181
897,2655.8294,115048.90359000002
898,2653.6636000000003,119287.59446
899,2654.8004,135538.39634
900,2654.82,137617.19999999998
901,2655.4276,113262.116
902,2655.6333999999997,115831.68334999999
903,2655.6922,114465.7536
904,2655.7902,125594.48654999999
905,2654.6436000000003,192266.62596
906,2654.82,129297.861
907,2654.8592,178853.52984
908,2652.9874,170703.49641000002
909,2653.0658,111412.52034000002
910,2652.174,264462.3423
911,2654.2712,356086.73212000006
912,2654.3887999999997,135428.0
913,2653.7713999999996,102492.44256999998
914,2653.546,160975.47269999998
915,2654.3201999999997,117437.41790999999
916,2654.6240000000003,112344.7712
917,2654.82,163425.843
918,2655.7999999999997,326755.54
919,2656.7702,181132.08585999996
920,2656.9466,101395.04683
